YIPF4	2	32502958	32533074
SLC25A16	10	70242090	70287280
SLC25A15	13	41363547	41386601
YIPF1	1	54317392	54355487
SLC25A18	22	18043030	18073651
SLC25A17	22	41165636	41215403
IL22RA2	6	137464957	137494785
AEBP1	7	44143960	44154164
LCE3A	1	152595310	152595579
LOC196469	12	108674883	108676012
LCE3B	1	152586287	152586574
LCE3C	1	152573138	152573562
LCE3D	1	152551860	152552980
LCE2D	1	152635887	152637135
KIRREL2	19	36342552	36358048
LOC101060731	7	63207212	63210713
KIRREL3	11	126293388	126870766
LCE4A	1	152681523	152681910
CHL1-AS1	3	405056	427478
FSHR	2	49189296	49381666
MIR4304	12	123495214	123495275
TUT1	11	62341431	62359109
MIR4303	12	98389161	98389226
MIR208B	14	23887196	23887272
XPA	9	100437191	100459691
MIR4306	13	100295313	100295403
MIR208A	14	23857805	23857875
MIR4305	13	40238171	40238272
XPC	3	14186647	14220172
MIR4308	14	55344831	55344911
MIR4307	14	27377848	27377931
CFL2	14	35179588	35184029
MIR4309	14	103005981	103006063
CFL1	11	65622282	65625804
DHPS	19	12786531	12792701
LCE3E	1	152538175	152539229
MIR4300	11	81601783	81601878
FSHB	11	30252563	30256824
MIR4302	12	26026953	26027012
MIR4301	11	113320745	113320810
RUSC1-AS1	1	155290251	155293938
STX18-AS1	4	4543858	4712665
LCE5A	1	152483320	152484653
SCGB1D5P	4	166438428	166438652
PBLD	10	70042417	70096115
TUBGCP4	15	43663257	43698258
ZNF804B	7	88388753	88966346
TUBGCP3	13	113139319	113242494
TUBGCP6	22	50656118	50683453
TUBGCP5	15	22833395	22873891
SLC25A48	5	135170365	135224326
MIR2052	8	75617928	75617982
SLC25A46	5	110073837	110100857
HS6ST3	13	96743093	97491816
HS6ST2	X	131760038	132095423
SLC25A47	14	100789679	100796715
MIR2054	4	126428414	126428462
SLC25A44	1	156163728	156182587
HS6ST1	2	129023054	129076171
MIR2053	8	113655722	113655812
PPP1R8P1	1	48790646	48791818
SLC25A45	11	65142663	65151172
SLC25A42	19	19174776	19223839
SLC25A43	X	118533258	118588441
SLC25A40	7	87462885	87505692
ZNF804A	2	185463093	185804214
SLC25A41	19	6426048	6433790
KRTAP9-4	17	39405939	39406905
KRTAP9-6	17	39421630	39422112
KRTAP9-7	17	39431950	39432459
SP140L	2	231191894	231268445
KRTAP9-1	17	39346139	39346891
TONSL	8	145654163	145669871
TCERG1L-AS1	10	132893481	132894040
KRTAP9-2	17	39382900	39383904
LCE6A	1	152815330	152816459
KRTAP9-3	17	39388715	39389706
TRG-CCC4-1	1	16874160	16874232
KRTAP9-8	17	39394270	39395256
TUBGCP2	10	135092134	135125841
KRTAP9-9	17	39411636	39412616
C16orf95	16	87336404	87351468
C16orf93	16	30768733	30773598
C16orf92	16	30034655	30036023
ITPRIPL1	2	96991062	96994091
C16orf91	16	1469745	1470801
C16orf90	16	3543484	3545758
ITPRIPL2	16	19125254	19132952
SLC25A51	9	37877572	37904350
SLC25A52	18	29339659	29340843
SLC25A53	X	103343898	103401708
C16orf97	16	52060264	52107847
C16orf96	16	4606330	4650435
OSER1	20	42824579	42839702
TRNAC-GCA	1	93981834	93981906
ARMC8P1	9	38452782	38454367
LOC100129455	2	176992529	176994359
LOC100129456	2	174439838	174441069
LOC100129457	5	178267098	178268137
ACRC	X	70797840	70833440
BAHCC1	17	79373540	79433358
GUCA2A	1	42628362	42630395
DDAH2	6	31694817	31698039
GUCA2B	1	42619092	42621495
DDAH1	1	85784168	86044046
TIMMDC1	3	119217324	119243128
HMG20A	15	77713018	77777945
HMG20B	19	3572936	3579081
TRV-CAC4-1	1	149298555	149298627
ADAMTS7	15	79051545	79103805
ADAMTS6	5	64444563	64777704
ADAMTS9	3	64501330	64673676
ADAMTS8	11	130274660	130298539
MIR100HG	11	121959811	122293579
FCHSD2	11	72547788	72853727
ADAMTS1	21	28208606	28217728
FCHSD1	5	141018869	141030986
ADAMTS3	4	73146686	73434516
THUMPD1P1	21	30274104	30276085
ADAMTS2	5	178537852	178772431
FAM183CP	8	29779029	29811125
ADAMTS5	21	28290231	28339439
ADAMTS4	1	161159538	161168845
PRODH	22	18900206	18924066
LOC100129471	11	101636078	101640733
ACP6	1	147119168	147142634
LOC100129476	1	7110002	7111831
ACP5	19	11685475	11689801
LOC100129478	16	281083	282009
VENTX	10	135051408	135055433
PRRC2A	6	31588450	31605554
ACP2	11	47260853	47270457
PRRC2B	9	134305477	134375584
PRRC2C	1	171454652	171562650
LOC100129473	11	61533730	61535052
ACP1	2	264869	278283
EMR4P	19	6952511	6990857
MUSK	9	113430935	113566386
PROCR	20	33759740	33803771
HEXIM2	17	43237502	43247406
HEXIM1	17	43224684	43229468
LOC157273	8	9182561	9192590
SPHK2	19	49122548	49133974
RALY-AS1	20	32580294	32582173
RFPL4AL1	19	56283171	56284545
SPHK1	17	74372742	74383941
LOC100129468	18	3415077	3416634
IGHD4-23	14	106350728	106350746
ACPT	19	51293672	51298481
LOC100129461	6	5030249	5031348
UG0898H09	8	63890420	63897460
ACPP	3	132036211	132087146
NUBPL	14	32030591	32330430
PNMA6B	X	152341614	152343420
PNMA6C	X	152240819	152243402
OR2A42	7	143928876	143936126
PNMA6A	X	152338301	152340107
RLIM	X	73802811	73834461
ACN9	7	96745905	96811075
OR5BK1P	12	48749442	48750328
NUBP1	16	10837643	10863208
NUBP2	16	1832931	1839192
MKRN2OS	3	12581280	12586963
OR4C9P	11	48485605	48486529
OR2A3P	7	143854119	143855452
PROB1	5	138727635	138730885
CETP	16	56995835	57017757
MIR101-2	9	4850297	4850375
MIR101-1	1	65524117	65524191
USP17L9P	4	9360108	9361700
ACO2	22	41865099	41924993
ACO1	9	32384601	32450834
PNMA6D	X	152217967	152245978
LOC100129404	8	26112432	26114147
GRAMD1C	3	113557671	113666021
LOC155060	7	148982372	148994403
GRAMD1B	11	123325191	123498478
CLOCK	4	56294068	56413076
GRAMD1A	19	35485688	35517375
CER1	9	14719731	14722715
USP17L6P	4	9369600	9370796
LOC100129434	2	56402302	56412048
FFAR4	10	95326422	95349829
FFAR3	19	35849249	35851391
FFAR2	19	35939185	35942669
WRNIP1	6	2765575	2785979
OR2A25	7	143771313	143772245
FFAR1	19	35841645	35844764
OR52Y1P	11	4814998	4815491
SLC4A1APP2	1	187675684	187677613
SLC4A1APP1	9	30558881	30559479
UEVLD	11	18551156	18610293
MIR3663HG	10	118916495	118928553
CERK	22	47080307	47134152
TVP23CP1	7	90261220	90261882
TVP23CP2	16	14294189	14295976
OR4C7P	11	51483227	51484351
CES3	16	66995132	67009052
LOC100129422	6	122004071	122005412
CES2	16	66968347	66978999
OR2A12	7	143792201	143793133
TRK-TTT1-1	16	73512216	73512288
CES1	16	55836763	55867098
OR2A14	7	143826206	143827138
FTCD	21	47556065	47575499
ACLY	17	40023169	40086795
TRS-CGA3-1	6	27640229	27640310
C18orf8	18	21083434	21113311
LOC100131918	1	229824747	229825651
RPSAP34	4	109328995	109329717
RPSAP33	3	168384347	168384959
RPSAP36	4	144346129	144347137
RPSAP35	4	118334618	118335437
NMTRL-TAA2-1	2	117781417	117781491
RPSAP30	3	196717463	196727294
RLN1	9	5307637	5339873
MIER2	19	305575	344791
LOC101060581	10	48901094	48924065
MIER1	1	67390578	67454302
RPSAP32	3	659472	660040
RLN3	19	14139017	14141783
LOC100131924	X	63946627	63947044
RLN2	9	5299864	5304611
MIER3	5	56215429	56247957
RPSAP31	3	183605310	183606325
RPSAP38	5	41951415	41951989
RPSAP37	5	125302431	125303195
LOC101060587	15	28586914	28592219
RPSAP39	4	81082207	81083235
TWF1	12	44187526	44200178
TWF2	3	52262626	52273183
CFC1	2	131349738	131357148
PLCE1-AS1	10	96039047	96046827
EARS2	16	23533334	23568696
RPSAP25	2	177106763	177107798
RPSAP24	2	174907661	174908682
RPSAP23	2	116225561	116226529
RPSAP22	2	85718048	85718903
RPSAP21	1	236982856	236983890
RPSAP20	1	56673139	56674164
RPSAP29	3	110401063	110402084
RPSAP28	2	73597079	73598091
RPSAP27	2	209072783	209073790
RPSAP26	2	62373432	62374461
XDH	2	31557188	31637611
ACHE	7	100487615	100493754
DSCR8	21	39493545	39528605
DSCR9	21	38580804	38594037
DSCR3	21	38595721	38640425
DSCR4	21	39426313	39493454
RPSAP60	X	151213716	151214742
LOC100131939	1	186549756	186550326
RPSAP61	X	44600251	44601280
ANGPTL7	1	11249346	11256038
RPSAP52	12	66151800	66220754
RPSAP51	12	8895054	8895671
ANGPTL6	19	10203013	10215710
RPSAP54	13	21535373	21536407
RPSAP53	13	67840887	67841912
RPSAP56	16	73974466	73975501
RPSAP55	15	53177716	53178739
RPSAP58	19	23945816	24010937
TMA16	4	164415673	164441691
RPSAP57	18	52411904	52412887
RPSAP59	X	102460937	102461827
ANGPTL1	1	178818670	178840215
ANGPTL3	1	63063158	63071976
ANGPTL2	9	129849628	129885044
ANGPTL5	11	101761405	101787253
ANGPTL4	19	8429011	8439257
VSTM4	10	50222333	50323559
VSTM5	11	93553735	93583668
PSMA2P3	2	203044266	203044708
PSMA2P1	11	87040398	87041092
PSMA2P2	8	94952314	94955105
VSTM1	19	54544079	54567207
MAGEA8-AS1	X	149007563	149025779
NMTRS-TGA3-1	17	22028179	22028247
NEUROG1	5	134869972	134871639
NEUROG2	4	113434672	113437328
NEUROG3	10	71331791	71333210
RPSAP50	11	109853124	109853737
RPSAP43	6	114405363	114405956
RPSAP42	6	138316407	138317284
CLRN1-AS1	3	150690465	150797617
RPSAP41	6	74000126	74000991
RPSAP40	6	148968760	148969807
RPSAP47	8	81471029	81472062
LOC100131953	2	57992089	57993188
RPSAP46	7	100846881	100847852
RPSAP45	6	112676954	112677956
RPSAP44	6	54489325	54490321
LOC100131950	14	75340387	75340957
RPSAP49	9	90939296	90940325
RPSAP48	8	111117305	111118193
TRA-AGC2-1	6	28806221	28806292
IFI44L	1	79086067	79111830
TRA-AGC2-2	6	28831462	28831533
STXBP5L	3	120627050	121143608
LOC100129497	1	38247888	38248557
ITPRIP	10	106069454	106098251
LOC100129492	1	44587726	44588267
PAPPA-AS1	9	119160436	119162885
PPM1F	22	22273792	22307250
LOC100129483	X	16915777	16916644
PPM1G	2	27604066	27632550
PPM1D	17	58677544	58743641
SASS6	1	100549100	100598518
PPM1E	17	56833230	57062540
FAM120A	9	96214173	96328397
CNBD1	8	87878676	88394955
PPM1J	1	113252616	113257950
FAM120B	6	170615812	170716155
CNBD2	20	34556529	34618622
PPM1K	4	89178761	89205983
FAM120C	X	54094757	54209714
PPM1H	12	63037762	63328665
GPR32P1	19	51261490	51262758
PPM1N	19	46001731	46005768
PPM1L	3	160473996	160788817
PPM1M	3	52279782	52284615
RPSAP64	21	40266838	40267119
RPSAP62	X	53352224	53352915
RPSAP63	X	132896747	132897780
ACCS	11	44087729	44105791
PPM1A	14	60712470	60765805
RPL7L1P13	4	111320920	111321672
PPM1B	2	44395984	44471570
KIF9	3	47269516	47324337
RPL7L1P12	13	99601976	99602701
IGHVII-44-2	14	106950159	106950395
RPL7L1P11	X	147546205	147546957
LOC283683	15	23094331	23115254
KIF7	15	90171201	90198725
KIF6	6	39302876	39693181
LOC283682	15	94261771	94443828
GUCA1B	6	42151022	42162694
GUCA1A	6	42123144	42147794
GUCA1C	3	108626491	108672742
HS3ST3A1	17	13399006	13505244
OR9L1P	11	57844822	57846078
IGLON5	19	51815102	51834102
LOC283692	15	83316521	83361572
LOC283693	15	83394632	83408532
ACE2	X	15579156	15620192
SH3BGRL2	6	80341000	80413369
MAMLD1	X	149529836	149682448
SH3BGRL3	1	26606213	26608013
RNU5E-7P	2	16005059	16005175
PANO	11	797398	799187
TREML5P	6	41217115	41217327
LOC101060632	1	143189014	143197289
TOMM20L	14	58862644	58875419
FAM124B	2	225243415	225266711
FAM124A	13	51796470	51858377
MIR3119-2	1	170120519	170120603
BRINP1	9	121928907	122131739
MIR3119-1	1	170120519	170120603
BRINP2	1	177140058	177251558
LOC101060626	1	224116416	224223138
ARPC3P5	6	15934974	15935745
BRINP3	1	190066792	190447534
ARPC3P2	1	211615616	211616145
ARPC3P1	20	47750988	47751791
ARPC3P4	11	73632439	73633272
ARPC3P3	11	93921370	93922202
PAN2	12	56710007	56727837
NUDT16	3	131100515	131107674
NUDT17	1	145586491	145589435
NUDT18	8	21964383	21966932
PAN3	13	28710997	28869475
NUDT19	19	33157186	33204702
NUDT12	5	102884556	102898493
RNU5E-6P	1	45285555	45285669
NUDT13	10	74870133	74891583
NUDT14	14	105639274	105647660
NUDT15	13	48611703	48621282
ABCC11	16	48200782	48281479
CYP26A1	10	94833232	94837641
ABCC10	6	43395282	43418163
ABCC13	21	15646120	15673707
NUDT10	X	51075083	51080377
NUDT11	X	51232863	51239459
ABCC12	16	48116884	48180681
TRS-AGA7-1	20	30088703	30088774
OR7E25P	19	9314928	9315908
PTPRVP	1	202137179	202158577
FLJ36848	2	64068283	64069230
ADD3	10	111765627	111895323
HS3ST3B1	17	14204367	14252721
ADD2	2	70888334	70995375
ADD1	4	2845454	2931803
LOC100884169	5	179211377	179211902
PALM	19	708953	748330
MRE11B	3	155828380	155832238
RNU5E-9P	2	179007275	179007378
MRE11A	11	94150466	94227040
FAM122B	X	133903596	133931262
FAM122A	9	71394964	71398609
TRN-GTT23-1	1	147851060	147851133
LOC346329	7	65969850	65971418
FAM122C	X	133930443	133989149
OR7E26P	10	15041198	15041851
IL1RAPL2	X	103810996	105011822
IL1RAPL1	X	28605681	29974467
OR2AG1	11	6806248	6807245
OR2AG2	11	6789238	6790188
ADAL	15	43622872	43646096
HYOU1	11	118914896	118927951
TRPM2-AS	21	45834473	45845525
LRRC34P1	12	22726930	22728039
LRRC34P2	4	56179199	56180091
TRAF3IP2-AS1	6	111804675	111923498
TRG-CCC3-1	17	19764175	19764245
ADAR	1	154554533	154600456
SLC15A1	13	99336055	99404929
SLC15A2	3	121613171	121663034
NFKB1	4	103422486	103538459
NFKB2	10	104153867	104162286
LOC100131977	3	183331351	183333054
TRI-AAT12-1	20	51218338	51218415
PARN	16	14529557	14724128
PARL	3	183543522	183602693
PARG	10	51026325	51371346
PBDC1	X	75392771	75398033
FAM129C	19	17634110	17664648
FAM129B	9	130267618	130341268
FAM129A	1	184760159	184943718
RXFP4	1	155911480	155912625
LOC100131962	1	149340661	149341066
RXFP1	4	159442866	159574524
RXFP3	5	33936491	33939023
RXFP2	13	32313679	32377009
OR2AE1	7	99473685	99474656
MIEN1	17	37885409	37886792
BRCA1P1	17	41320087	41321971
OR7E21P	3	129753331	129754384
TREML3P	6	41176292	41185685
TUBG1P	7	43958236	43959851
LOC101060691	10	81445911	81568599
PAPL	19	39574945	39602129
FAM74A6	9	41515908	41523018
FAM74A7	9	43614803	43615220
TRA-TGC1-1	6	28757547	28757618
LOC340268	7	9765729	9767903
FAM74A2	9	41305112	41312131
FAM127C	X	134154534	134156924
FAM74A3	9	40715524	40722679
FAM127B	X	134184962	134186221
ZBED1P1	4	111198425	111214816
FAM74A4	9	65487273	65494386
FAM127A	X	134166333	134167576
FAM74A5	9	39370916	39372036
OR7E22P	3	75405636	75406661
FAM74A1	9	39900200	39907240
SATL1	X	84347292	84363974
RPSAP19	1	102251822	102252854
PAOX	10	135192741	135205198
RPSAP17	1	154350602	154351645
PTPRZ1	7	121513159	121702090
RPSAP18	1	160236059	160237093
RPSAP15	X	86958273	86959306
RPSAP16	1	179937730	179938716
LOC286297	9	67017375	67032072
RPSAP13	14	55471473	55472481
RPSAP14	X	73251296	73251674
ERHP1	7	139218940	139219707
RPSAP11	3	32232163	32233189
ERHP2	6	53881282	53881575
RPSAP12	12	68946705	68947738
RPSAP10	10	28725055	28726080
LOC100271717	1	182924325	182924933
NEUROD2	17	37760021	37764175
NEUROD1	2	182540833	182545392
NEUROD4	12	55413729	55423801
NEUROD6	7	31377075	31380538
SLC15A4	12	129277739	129308541
OR7E23P	21	33993372	33994354
SLC15A3	11	60704555	60719257
FAM126B	2	201838441	201936392
SLC15A5	12	16341419	16430619
FAM126A	7	22980878	23053814
OR4C4P	11	48366900	48373999
ALDH1L1-AS2	3	125898908	125929012
WFS1	4	6271577	6304992
ALDH1L1-AS1	3	125822483	125827139
OBP2A	9	138437885	138441815
OBP2B	9	136080666	136084714
ERICH1-AS1	8	687587	1087777
RHPN1-AS1	8	144448793	144450805
PHOSPHO2	2	170550946	170558218
TFB2M	1	246703863	246729565
PHOSPHO1	17	47300728	47309009
TMPRSS12	12	51236701	51281667
TMPRSS13	11	117771356	117800168
PAG1	8	81880045	82024303
DSCAM	21	41384343	42219039
TMPRSS15	21	19641433	19775970
SATB1	3	18389133	18480265
SATB2	2	200134223	200335989
METTL21AP1	21	40607327	40607946
MIR1185-1	14	101509314	101509399
UBIAD1	1	11333255	11348491
SECISBP2	9	91933394	91974561
MIR1185-2	14	101510535	101510620
MIR526A2	19	54230176	54230240
PAEP	9	138453601	138458622
PAF1	19	39876269	39881835
TFB1M	6	155574495	155635631
COL24A1	1	86194916	86622121
MIR526A1	19	54209506	54209590
DSCC1	8	120846181	120868170
LOC286238	9	91243250	91267075
RPS29P22	17	26443265	26443432
RPS29P23	19	12484395	12484545
RPS29P24	19	40079595	40079765
RPS29P25	19	40081621	40081791
PPME1	11	73881936	73965748
TFAP4	16	4307187	4323001
RPS29P20	11	4040178	4040348
RPS29P21	17	57989524	57989815
LCEP3	1	152628808	152628987
LCEP2	1	152709994	152710344
MUM1	19	1354976	1378430
LCEP4	1	152616869	152617193
RPS29P26	19	40088475	40088642
RPS29P27	19	40188546	40188713
TRIM43B	2	96142715	96150479
RPS29P28	X	95450476	95450616
WT1	11	32408789	32457104
FTH1	11	61731757	61735132
TOMM7	7	22852251	22862471
TOMM6	6	41755181	41757634
TOMM5	9	37588410	37592636
LCEP1	1	152716775	152717082
OR4C2P	11	48441595	48442631
SPIDR	8	48173489	48648563
SCARB1	12	125262174	125348519
SCARB2	4	77079890	77135052
RPS29P13	6	117369833	117370004
RPS29P14	7	33075824	33075994
KRTAP8-1	21	32185015	32185570
RPS29P11	4	25680438	25680731
RPS29P12	5	180372699	180372993
USP17L30	4	9364855	9366447
ACY1	3	52017300	52023218
RPS29P10	2	61816628	61816798
ACY3	11	67410026	67418130
MUL1	1	20825941	20834674
RPS29P19	11	113621838	113622008
IFNWP9	9	21190145	21191243
WRN	8	30890778	31031277
CTD-2270F17.1	5	169816497	169849848
FAM24B-CUZD1	10	124591671	124639157
RPS29P17	9	35592744	35593041
IFNWP2	9	21420233	21420812
RPS29P18	9	90140178	90140479
MST1P2	1	16972069	16976915
RPS29P15	7	100525960	100526215
RPS29P16	7	102989018	102989306
IFNWP5	9	21230820	21231852
DIO2	14	80663868	80697397
DIO3	14	102027688	102029789
ZFYVE9P2	2	17465552	17466164
ZFYVE9P1	X	136742678	136744401
SCARA3	8	27491100	27534286
DIO1	1	54359860	54376763
SCARA5	8	27727399	27850369
WRB	21	40752213	40769815
OR4C46	11	51515282	51516211
RNU5E-2P	1	236026688	236026737
FTMT	5	121187650	121188528
USP17L27	4	9345874	9347466
USP17L26	4	9336384	9337976
USP17L29	4	9355364	9356956
USP17L28	4	9350619	9352211
ZNF815P	7	5862791	5894066
USP17L22	4	9269345	9270937
USP17L25	4	9331637	9333229
USP17L24	4	9326891	9328483
USP17L21	4	9264598	9266190
USP17L1P	8	7189909	7191501
USP17L20	4	9259850	9261442
OR7E28P	2	159718858	159719804
PAK6	15	40509629	40569688
PAK7	20	9518037	9819687
OR4C13	11	49973943	49974971
OR4C16	11	55339604	55340536
OR4C15	11	55321783	55322895
PAK2	3	196466728	196559518
PAK3	X	110187513	110470590
PAK4	19	39616417	39670046
OR4C12	11	50003009	50004071
CELP	9	135957926	135962478
OR4C11	11	55370830	55371874
OR2A20P	7	143947767	143948696
PAK1	11	77033060	77185108
USP17L19	4	9255104	9256696
USP17L18	4	9250356	9251948
MIEF2	17	18163848	18169095
USP17L17	4	9245605	9247197
MIEF1	22	39898197	39914139
USP17L15	4	9236111	9238060
GNG12-AS1	1	68297917	68668670
USP17L13	4	9226622	9228214
USP17L12	4	9221878	9223470
USP17L11	4	9217131	9218723
WLS	1	68564142	68698284
HEPACAM2	7	92817899	92855783
USP17L10	4	9212383	9213975
OR7E29P	3	125430979	125431923
MURC	9	103340361	103350671
LOC151121	2	129999746	130031421
OR4C1P	11	55277114	55278238
PABPN1L	16	88929746	88933068
RNU5E-4P	1	11969865	11969984
MUPP	9	115721414	115724541
LOC101060602	17	19482870	19537138
SCARF1	17	1537152	1549083
SCARF2	22	20778874	20792146
MAPK6PS1	8	54448877	54454126
NUDT22	11	63993730	63997491
NUDT21	16	56463048	56485261
CYP26B1	2	72356367	72374991
NUP50-AS1	22	45529639	45559662
MAPK6PS6	10	50979109	50982464
MAPK6PS5	8	110482367	110484483
MAPK6PS4	8	47882951	47887020
MAPK6PS3	13	42641853	42646014
MAPK6PS2	21	23807356	23811387
ACTB	7	5566779	5570232
RNU5E-3P	4	48576470	48576537
ZNF818P	19	53716201	53719355
LOC751837	3	155892970	155894712
OR2A9P	7	143996614	143997598
DIS3	13	73329540	73356344
CYP26C1	10	94820565	94829304
TRIM49C	11	89764274	89775193
TRIM49B	11	49053152	49059529
NPM1P52	8	104028972	104029715
TTI2	8	33356027	33370703
C6orf223	6	43968337	43973695
NPM1P51	6	41634644	41635393
TTI1	20	36611419	36661870
C6orf222	6	36283534	36304662
NPM1P50	11	74790416	74791171
DPPA2P1	Y	15342765	15343329
NNT-AS1	5	43573287	43603332
DPPA2P2	1	26845608	26846755
C6orf226	6	42858003	42858554
PGAM1	10	99186027	99193198
PGAM2	7	44102326	44105186
C6orf229	6	24797563	24799540
DPPA2P3	3	193710882	193712027
DPPA2P4	16	56720749	56722210
MYLIP	6	16129277	16148479
MRPL50P3	5	177771844	177772320
MRPL50P2	2	204180113	204180594
MIR449C	5	54468090	54468181
MRPL50P1	2	35949825	35950222
PGAM5	12	133287393	133299323
PGAM4	X	77223458	77225135
MIRLET7DHG	9	96938851	96966848
LRRC37A2	17	44587323	44633016
IGLL1	22	23915312	23922619
LRRC37A3	17	62850486	62914903
IGLL5	22	23229960	23238014
MIR4490	11	90288942	90289025
MIR4491	11	111218482	111218549
NPM1P41	4	82931824	82932392
CRTAM	11	122709255	122743347
L3MBTL4	18	5954705	6414910
MIR4492	11	118781417	118781496
NPM1P40	1	203224862	203225614
OR4D8P	11	59259126	59260084
MYLK3	16	46736194	46797201
CRTAP	3	33155450	33189265
MYLK4	6	2663863	2765615
NPM1P47	15	62374647	62375506
NPM1P46	2	198244109	198245713
MYLK2	20	30407115	30422500
NPM1P49	X	47298135	47299171
NPM1P48	2	4561908	4562646
NPM1P43	15	73454117	73455271
NPM1P42	15	73191738	73192601
NPM1P45	17	9756058	9756625
NEGR1-IT1	1	72259915	72302695
NPM1P44	8	68097514	68098338
MRPL50P4	10	61311157	61311636
MIR449B	5	54466474	54466570
MIR449A	5	54466360	54466450
ZWINT	10	58117016	58121063
MIR4498	12	120593238	120593303
MIR4497	12	110271153	110271241
TRV-CAC7-1	6	27696327	27696399
TRIM75P	4	165980120	165981714
MIR4499	13	21007917	21007985
PIDD1	11	799179	809872
MIR4494	12	47757969	47758052
MIR2355	2	207974711	207974797
MIR4493	11	123252148	123252220
MIR4496	12	109029586	109029646
LOC100129781	16	14395308	14420376
MIR4495	12	98332834	98332899
CRTC3	15	91073118	91188577
CRTC2	1	153920148	153931132
LOC100129779	11	69552122	69552784
C6orf203	6	107349407	107372546
MIR4480	10	12620752	12620822
C6orf201	6	4079440	4131000
MIR4481	10	12695137	12695196
SLC35E2B	1	1591486	1624243
MTX3	5	79272539	79287088
CRTC1	19	18794425	18893143
MTX2	2	177134123	177202753
MTX1	1	155178490	155183625
NPM1P34	X	123414380	123415272
NPM1P33	2	204637357	204638225
NPM1P32	2	122466094	122466688
NPM1P31	10	126556080	126556903
NPM1P38	6	100498251	100499141
RIC3	11	8127597	8190590
NPM1P37	6	70415182	70416052
NPM1P36	6	55804588	55805422
NPM1P35	11	62098420	62099288
NPM1P39	1	27533421	27534281
IGLJ6	22	23260336	23260373
IGLJ7	22	23263570	23263607
IGLJ4	22	23252740	23252777
IGLJ5	22	23256443	23256480
MIR4485	11	10529817	10529873
IGLJ2	22	23241798	23241835
MIR4484	10	127508309	127508391
IGLJ3	22	23247168	23247205
MIR4483	10	115537752	115537813
MIR4482	10	106028094	106028163
IGLJ1	22	23235961	23235998
OR52X1P	11	6087943	6089122
MIR4489	11	65416663	65416724
LOC100129774	18	1362444	1363874
MIR4488	11	61276068	61276129
MIR4487	11	47422521	47422593
LOC100129776	1	8249886	8252833
MIR4486	11	19596857	19596919
MOB1AP2	X	37150457	37150809
MOB1AP1	13	86543052	86543666
OR2B4P	6	29258373	29259527
PFN1P10	1	21785917	21786695
PFN1P11	10	104604899	104605230
MIR4470	8	62627347	62627418
C6orf211	6	151773422	151791236
NPM1P21	8	57013470	57014920
PFN1P12	1	149114649	149115428
NPM1P20	14	102309098	102310467
NPM1P23	3	24138108	24138851
NPM1P22	13	68405696	68406975
NPM1P25	10	97949229	97949975
NPM1P24	10	74677076	74678388
NPM1P27	5	93018225	93019522
NPM1P26	10	98319942	98320679
NPM1P28	3	147308779	147309622
MIR4479	9	139781185	139781255
NPM1P29	3	149656780	149657584
LOC100129761	6	11861859	11862931
MIR4471	8	101394991	101395073
MIR4474	9	20502263	20502340
MIR4473	9	20411146	20411236
MIR4476	9	36893459	36893528
MIR4475	9	36823536	36823596
MIR4478	9	124882361	124882446
OR2AT4	11	74799796	74800758
LZTS3	20	3143263	3154238
SPIN1	9	91002584	91093623
LZTS2	10	102756864	102767593
LZTS1	8	20103676	20161492
PPIEL	1	39987952	40025370
ZNF826P	19	20578626	20607771
SPINT5P	20	44378559	44378713
ASAH1	8	17913925	17942507
SPAG17	1	118496288	118727848
ASAH2	10	51947000	52008370
SPAG16	2	214149103	215275225
OR2B7P	6	28014213	28015147
MIR4466	6	157100812	157100865
MIR4467	7	102111916	102111978
MIR4464	6	91022461	91022552
MIR4465	6	141004951	141005020
MIR4462	6	37523141	37523198
MIR4463	6	76138123	76138189
MIR4460	5	128732755	128732840
MIR4461	5	134263729	134263802
ZNRF2P1	7	32767562	32769595
GFOD1	6	13363587	13487869
SPIN3	X	57002803	57021988
MIR4468	7	137808504	137808567
ZNRF2P2	7	29724388	29725437
GFOD2	16	67708436	67753273
SPIN4	X	62567107	62571218
MIR4469	8	42751340	42751418
ZNRF2P3	10	81741233	81742353
IAH1	2	9614670	9628604
PGAP3	17	37827375	37844310
PGAP2	11	3818954	3847601
TMCO6	5	140019012	140024989
PGAP1	2	197697728	197791454
TTF1	9	135250935	135282238
CHEK2P3	2	92151549	92151638
CHEK2P1	Y	13568223	13574548
TTF2	1	117602910	117645492
SCOC-AS1	4	141204880	141294546
CHEK2P2	15	20487997	20496811
MTRR	5	7851299	7901237
MIR4453	4	153457580	153457668
MIR4454	4	164014726	164014780
MIR4455	4	185859537	185859594
MIR4456	5	535955	535997
GM2AP1	3	145402276	145406285
MIR4450	4	77494721	77494785
GM2AP2	1	171361387	171361930
MIR4451	4	86643621	86643686
MIR4452	4	87463635	87463705
LOC151174	2	239133754	239140318
MIR4457	5	1309425	1309492
TMCO3	13	114145308	114204544
MIR4458	5	8461038	8461112
TMCO4	1	20008706	20126424
MIR4459	5	53371348	53371413
TMCO1	1	165693528	165738159
TMCO2	1	40713573	40717365
NHLRC2	10	115614391	115672265
NHLRC1	6	18120718	18122851
MIR4440	2	239990513	239990610
LOC145837	15	69755356	69863783
MIR4441	2	240007523	240007622
NHLRC3	13	39612448	39624246
MIR4445	3	109321675	109321744
NHLRC4	16	617032	619495
MIR4442	3	25706364	25706430
